ndvi_mean,ndvi_med,ndvi_std,evi_med,elev_mean,slope_mean,par_mean,rain_total_mm,rain_mean_mm_day,cf_days,bldg_count,bldg_area,bldg_h_max,system:index
-0.47732134162255935,-0.6104696318141736,0.25404437149231335,1.6756312461157554,668.812291384442,2.8114743237601023,182.85452270507812,50.46318627899768,3.2138142585754395,56,0.0,0.0,0.5,29
-0.48552067747741745,-0.5928399298250748,0.24210160490881996,1.62904096964762,656.4063060726698,2.6528710636855566,182.68392710403282,22.937811944998945,3.2138142585754395,56,0.0,0.0,0.0,30
-0.5098276331738041,-0.613240024519306,0.23104055181043218,1.7114246320625022,653.6863023824404,3.0454931204303315,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,31
-0.48397714016299276,-0.5997001691666038,0.2109070243716128,1.6176392893911187,655.0860597288142,2.9196894193674745,182.08950805664062,27.152560486513025,3.170285224914551,56,0.0,0.0,0.0,32
-0.5002493707845495,-0.6114075919047245,0.21479722948814325,1.696635141449354,653.143009507557,2.785752234874985,182.08950805664062,18.101706991008683,3.170285224914551,56,1.2478336192725692,0.0,1.25,33
-0.5017256746998352,-0.5838927937922158,0.21878416743421195,1.5245409575212816,659.3987347093187,3.074406682489102,182.08950805664062,49.77969422527388,3.170285224914551,56,0.0,0.0,0.0,34
-0.4983643264272122,-0.5847571749658981,0.22630028538344343,1.5875026899888884,657.4948923425317,2.7068628753399215,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,35
-0.49219346469575614,-0.5987051402197944,0.2424733120720872,1.6836845468736528,677.5734706865587,3.2551577428144767,181.6238472405381,44.800330306969435,3.1384847164154057,56,0.0,0.0,0.125,36
-0.49232282942505134,-0.578697610985149,0.2273602891103664,1.634918409785596,682.8446552311711,3.04666087557072,180.2120819091797,17.738557254566867,3.1066842079162598,56,0.0,0.0,0.0,37
-0.4952724214235544,-0.5542604923248291,0.2243517926126165,1.7062208583882135,686.7281067556296,3.166247550634222,,0.0,,56,0.0,0.0,0.0,38
-0.5471247917465963,-0.6500112688630091,0.21494365509765545,1.8841685533096295,672.4714073300115,2.7995821906379756,192.39892578125,9.34500306447347,3.273318290710449,29,0.0,0.0,0.0,39
-0.48543004009375224,-0.6132716661464082,0.18495371472538005,1.711034786752841,674.4152777356127,2.885528049571164,191.94999463370678,18.69000612894694,3.273318290710449,29,0.0,0.0,0.0,40
-0.4880259905947367,-0.5561274313334613,0.20737447792338182,1.7110926650579474,681.5209800402515,2.844796676131579,189.64341735839844,51.337330084688524,3.2694852352142334,29,0.0,0.0,0.0,41
-0.4742233511359152,-0.5800632074931922,0.22219264651193893,1.694815881262425,674.1945210725224,2.858367309493,189.64341735839844,23.33515003849478,3.2694852352142334,29,0.0,0.0,0.0,42
-0.47134544452884475,-0.555465952300555,0.23049234902251023,1.6129295393088503,680.2818758783083,2.7571277327769996,189.64341735839844,23.33515003849478,3.2694852352142334,29,0.0,0.0,0.0,43
-0.44379445781554694,-0.5655211424809602,0.21867582590331455,1.519604889977429,681.8555662238364,3.268359084092541,189.64341735839844,51.337330084688524,3.2694852352142334,29,0.0,0.0,0.0,44
-0.537422555834574,-0.6627771259197252,0.21981424789064402,1.9893175644030798,732.7680688055092,10.261828052852483,189.64341735839844,23.33515003849478,3.2694852352142334,29,0.0,0.0,0.0,45
-0.539161269950752,-0.6651808800904647,0.2209156103591452,1.9809105649661696,723.3196997206733,7.728972112892548,188.81157651154894,46.27296198349373,3.2416497468948364,29,0.0,0.0,0.0,46
-0.496987004427393,-0.6217295750975609,0.23617168466240387,1.7228419656638472,708.3416022174947,6.405791834933395,182.85452270507812,22.937811944998945,3.2138142585754395,29,0.0,0.0,0.0,47
-0.4751822529505953,-0.5885972129932286,0.23993204135522045,1.6129227603470466,691.9145164556619,3.021903281096254,182.85452270507812,50.46318627899768,3.2138142585754395,29,0.0,0.0,0.125,48
-0.4786243890992135,-0.6102213662621516,0.2374883549762248,1.6604238106303724,690.076171539987,2.4873433660690245,182.85452270507812,22.937811944998945,3.2138142585754395,56,4.33275563409552E-4,0.0,0.5,49
-0.47339192198207175,-0.5808888226641252,0.2519110189282759,1.6449035612078857,676.8670791387034,2.8713113359698643,182.85452270507812,50.46318627899768,3.2138142585754395,56,0.0,0.0,0.0,50
-0.4858752197357466,-0.606448795115414,0.2375687553462056,1.6594924160834876,663.32046624969,2.641976587621548,182.6833306159173,22.937811944998945,3.2138142585754395,56,0.0,0.0,0.0,51
-0.4904846131573716,-0.6083689864051589,0.22455975447264212,1.6761963939693802,666.8156149493072,3.012710257586764,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.25,52
-0.488211092079036,-0.608335421721266,0.22229160938299822,1.6732668968044002,676.6287778526635,2.918785033121314,182.08950805664062,49.77969422527388,3.170285224914551,56,0.04246100503951311,0.0,0.625,53
-0.5158627298657659,-0.6201325567236949,0.222437423898203,1.7145025506674025,663.9349302110484,2.5721323331237196,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,54
-0.4960248109852349,-0.6122830314981009,0.22772307571114347,1.660325829222834,677.2534860662096,2.8986675182297694,182.08950805664062,49.77969422527388,3.170285224914551,56,0.0,0.0,0.5,55
-0.5060763926030415,-0.6102242001978337,0.22499456004983467,1.6447583523283391,672.6153722153472,2.6461760565371657,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,56
-0.4917718254790363,-0.578985746748812,0.21556477440265506,1.5668376759712126,671.8745417728619,2.8867000547901918,181.6238472405381,44.800330306969435,3.1384847164154057,56,0.0,0.0,0.5,57
-0.48706075350781236,-0.5970980860292912,0.23065653280792625,1.6737923589448245,691.0576281521152,2.4781224946345035,180.2120819091797,22.17319656820858,3.1066842079162598,56,0.0,0.0,0.5,58
-0.47410455542249746,-0.5581814940424933,0.23266006328913386,1.6386502191566672,693.7007770791847,2.8549362183664884,180.2120819091797,17.738557254566867,3.1066842079162598,56,0.0,0.0,0.5,59
-0.5999956585858998,-0.6996884942054749,0.17801311699310726,2.11855927963982,669.193832599119,5.407220766948342,,0.0,,29,0.0,0.0,0.0,60
-0.5067424002624209,-0.6114792819319123,0.22988981528911917,1.678670312251222,680.6452140014234,4.111428350091571,192.39892578125,51.397516854604085,3.273318290710449,29,0.0,0.0,0.0,61
-0.5018714314520188,-0.6025696556734228,0.2015282637324132,1.6681796649994338,698.7859559683635,5.531596700200939,192.05313648897058,23.362507661183674,3.273318290710449,29,0.0,0.0,0.0,62
-0.4971284342221233,-0.5948304943384296,0.2006510497720674,1.6910669680145145,696.3983253714312,3.3817351657675356,189.64341735839844,51.337330084688524,3.2694852352142334,29,0.0,0.0,0.0,63
-0.5059059961584361,-0.5946606780801501,0.2178258165494865,1.7224868543842917,697.9867453472514,7.122626403336138,189.64341735839844,28.00218004619374,3.2694852352142334,29,0.0,0.0,0.0,64
-0.5071020257336143,-0.6399206379639578,0.2302766494081354,1.8476950111759631,707.4417857255385,7.071055243046411,189.64341735839844,28.00218004619374,3.2694852352142334,29,0.0,0.0,0.0,65
-0.5110139327197196,-0.6183741472751633,0.2293634423205817,1.77752874713413,708.5490098750327,6.936785953737454,189.64341735839844,51.337330084688524,3.2694852352142334,29,0.0,0.0,0.0,66
-0.5396634552975038,-0.6632597105843681,0.22885518975718633,1.9185083493986377,744.1526114106331,10.874857791696861,189.64341735839844,23.33515003849478,3.2694852352142334,29,0.04376083178794943,0.0,0.5,67
-0.5274197932189009,-0.6023830771446228,0.2282569075724689,1.8790066566678922,774.542300746196,14.428076807394264,188.8148514755129,46.27296198349373,3.2416497468948364,29,0.0,0.0,0.0,68
-0.5709428722501744,-0.7021045666357641,0.22463673142455973,2.035203744753288,757.4931769454779,13.760052762557592,182.85452270507812,22.937811944998945,3.2138142585754395,29,0.0,0.0,0.0,69
-0.5251514159333932,-0.6180222459804656,0.21748085136872822,1.730530678887252,727.0589645287693,7.492628920927495,182.85452270507812,50.46318627899768,3.2138142585754395,29,0.0,0.0,0.0,70
-0.4750997223101217,-0.5183062756349189,0.23528738317527106,1.5582573097154595,699.0814118320687,2.6222982463499105,182.85452270507812,22.937811944998945,3.2138142585754395,56,0.0,0.0,0.0,71
-0.5012455026034425,-0.604206266136944,0.24183752822041046,1.7455111264694685,676.4400633623386,2.7341329584052585,182.85452270507812,50.46318627899768,3.2138142585754395,56,0.0,0.0,0.0,72
-0.5027503464907863,-0.6278158265869506,0.2385434042944466,1.7147006066768629,676.1749047703838,2.74278724793817,182.68392710403285,22.937811944998945,3.2138142585754395,56,0.0,0.0,0.25,73
-0.5079005455879545,-0.616223701666817,0.22144036216648552,1.7388255959971233,677.5911083698115,2.7047151002737317,182.08950805664062,22.627133738760854,3.170285224914551,56,0.01733102250727825,0.0,0.5,74
-0.5003969235340084,-0.6185484220613258,0.22424586223284174,1.7402261527345948,691.058934431955,2.6510456389288275,182.08950805664062,49.77969422527388,3.170285224914551,56,0.0,0.0,0.0,75
-0.5239904994794463,-0.6179195817403134,0.2230827782180429,1.6914514385310095,674.0499008360612,2.382612476166806,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,76
-0.4990973645316643,-0.6181358296717734,0.2309721160632819,1.6204415561854497,690.0705906586696,2.7002253852408025,182.08950805664062,49.77969422527388,3.170285224914551,56,0.0,0.0,0.5,77
-0.5032081611781233,-0.6046891136655856,0.22874652929200381,1.628573808254609,689.1269514496458,2.7675391556877087,182.08950805664062,22.627133738760854,3.170285224914551,56,0.016031195817049593,0.0,0.5,78
-0.49839671453162865,-0.5907579546165088,0.21863793413725696,1.620673489780606,680.394421113682,2.754716528266383,181.62384724053814,44.800330306969435,3.1384847164154057,56,0.0,0.0,0.0,79
-0.4820952313533207,-0.5904410657861306,0.23518268477213033,1.6389592304401563,688.24997464831,2.6665444553073248,180.2120819091797,22.17319656820858,3.1066842079162598,56,0.0,0.0,0.5,80
-0.44939293028111565,-0.5495744481401325,0.2244698241857776,1.527518580789578,694.6865747736246,2.889607017703043,180.2120819091797,39.911753822775445,3.1066842079162598,56,0.0,0.0,0.0,81
-0.4603136077808193,-0.5260319328585337,0.18290554870797676,1.3630724859064764,689.5170953990894,3.2936377352357447,180.2120819091797,0.0,,27,0.0,0.0,0.0,82
-0.45984599758069533,-0.5758862815465138,0.20607674377275095,1.6198938566336392,672.4400342861139,3.57324932898746,192.39892578125,0.0,,29,0.0,0.0,0.0,83
-0.5105159442720077,-0.594805930128997,0.23238472277688763,1.675449568273426,700.1804081889592,7.237005141781479,192.39892578125,51.397516854604085,3.273318290710449,29,0.0,0.0,0.0,84
-0.5050868533541027,-0.5592976287007332,0.22087638697969003,1.6996935329499523,724.4000244973647,9.235142267197114,192.05448722839355,23.362507661183674,3.273318290710449,29,0.0,0.0,0.0,85
-0.4675119450743298,-0.5909099091602769,0.23645579895326593,1.6376917648737381,704.2732787583758,3.601149766621215,189.64341735839844,51.337330084688524,3.2694852352142334,29,0.016031195758841932,0.0,0.5,86
-0.48023640169057047,-0.5790766256550188,0.20540802534327607,1.5905284165101328,698.1903326862299,3.8704019503828495,189.64341735839844,23.33515003849478,3.2694852352142334,29,0.0,0.0,0.0,87
-0.48649852022717066,-0.5866583861809757,0.21583050985866786,1.5815876017232546,719.5190611535152,6.554829187319039,189.64341735839844,23.33515003849478,3.2694852352142334,29,0.0,0.0,0.5,88
-0.5275424782292683,-0.6349201756399768,0.2192900438386831,1.7771373183803658,734.5239043196386,8.724574551284897,189.64341735839844,51.337330084688524,3.2694852352142334,29,0.03682842280250043,0.0,0.5,89
-0.5150264313546855,-0.6279561556321493,0.21719474433370206,1.651839344562764,733.0948711413113,5.9287967109796895,189.64341735839844,28.00218004619374,3.2694852352142334,29,0.0,0.0,0.0,90
-0.572156777895146,-0.7022678648662688,0.21830273362526578,2.1052398098374763,785.4474506890218,11.660739448671082,188.8115765115489,50.939991991192684,3.2441802458329634,29,0.042894280661130324,0.0,2.5,91
-0.5502759224510364,-0.6495572657420717,0.20761078605021197,1.8795279130767242,735.2692290234389,7.4241154620511045,182.85452270507812,22.937811944998945,3.2138142585754395,29,0.02209705367567949,0.0,0.0,92
-0.5081632274656643,-0.5946886509699421,0.2198904805542229,1.6295000258853,709.8876669505421,4.518720102405282,182.85452270507812,50.46318627899768,3.2138142585754395,29,0.0,0.0,0.125,93
-0.4952974099365061,-0.6065440169582523,0.2302212507159893,1.604949870466516,690.8427388804101,2.7600060425784325,182.85452270507812,22.937811944998945,3.2138142585754395,56,0.0,0.0,0.25,94
-0.4990859875541299,-0.6024137829476053,0.24367830264507412,1.698931906193712,680.3896625987066,2.5907124758952267,182.85452270507812,50.46318627899768,3.2138142585754395,56,0.0,0.0,0.125,95
-0.4985276984212764,-0.616207280701648,0.2522944393493858,1.730319750536307,683.7144459469387,2.7076026465355896,182.68541420384457,22.937811944998945,3.2138142585754395,56,0.008665511239087209,0.0,0.0,96
-0.5044431031551483,-0.614272864223789,0.23931986873781705,1.6996199686072193,683.1638297946768,2.632259797753432,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,97
-0.49792523427384083,-0.6220119954317448,0.22737919125571354,1.70662319742063,697.5101790918426,2.5688938101818817,182.08950805664062,49.77969422527388,3.170285224914551,56,0.0,0.0,0.0,98
-0.5116561333921268,-0.6121428880680263,0.22134361715227838,1.6832003442445493,685.907173069466,2.623855346890881,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.0,99
-0.4967974766428568,-0.6142002355527537,0.24375554683341866,1.6594671506201273,700.0096575544023,2.5472810789442764,182.08950805664062,49.77969422527388,3.170285224914551,56,0.0,0.0,0.25,100
-0.49266970616401456,-0.5921508840152195,0.22762887981135513,1.550798552682159,706.2348129372808,2.5885115280912387,182.08950805664062,22.627133738760854,3.170285224914551,56,0.0,0.0,0.5,101
-0.4874343987826902,-0.5790467468577642,0.22639367450453426,1.512163348989873,691.4530003784629,2.74859673527409,181.61831090590536,44.800330306969435,3.1384847164154057,56,0.0,0.0,0.5,102
-0.4713358648901254,-0.5712890444000411,0.22503664954053074,1.5345635255473258,694.7335791142115,2.960644810085846,180.2120819091797,22.17319656820858,3.1066842079162598,56,0.0,0.0,0.0,103
-0.4693488051038539,-0.547641284763813,0.1985848223322417,1.4728655274234863,703.3355713870228,2.91445631584599,180.2120819091797,48.78103245005888,3.1066842079162598,56,0.0,0.0,0.0,104
-0.4729808623196416,-0.5302016623130547,0.1678536987806421,1.4248868161993389,691.548109973919,3.510110725485832,180.2120819091797,13.30391794092515,3.1066842079162598,27,0.09402079696883447,0.0,1.0,105
-0.5399087987108896,-0.6667777299880981,0.19715367093431851,1.8195740956826136,670.3966005665724,1.6068389399304053,,0.0,,27,0.0,0.0,0.0,106
-0.475187678805953,-0.5999131268303782,0.2486941058398911,1.7255395057914855,678.9195418698134,2.573140173027497,191.28660583496094,22.723889530873766,3.1838417053222656,29,0.0,0.0,0.0,107
-0.47573469734257035,-0.5750018851256664,0.2358627131687623,1.6292130841866956,685.02609111638,2.607144227344453,191.28660583496094,45.44777906174753,3.1838417053222656,29,0.0,0.0,0.0,108
-0.44526953504009903,-0.5088176276580787,0.1937852948675895,1.4253049642637847,690.8772659086742,2.5235355213804804,190.9423656388825,22.723889530873766,3.1838417053222656,29,0.0,0.0,0.0,109
-0.4551509938646268,-0.5540279984474182,0.23347910752450396,1.635319226682926,704.8127730153476,3.138723176376123,188.5477385520935,44.96558813955269,3.150061845779419,29,0.0,0.0,0.0,110
-0.4567546221148951,-0.5732263624103765,0.22656656350909915,1.565424068951269,709.6809032633419,2.9864885759411464,188.5477385520935,22.482794069776347,3.150061845779419,29,0.0,0.0,0.375,111
-0.46105276215825175,-0.5244705425400136,0.22894459203506026,1.5581306733255247,712.5608082628004,3.5765170572355913,188.5477385520935,22.482794069776347,3.150061845779419,29,0.0,0.0,0.0,112
-0.4675852318128595,-0.5614272216317333,0.21589759620355906,1.5592216163300001,730.0527257887697,3.3734629370248466,188.54775540220973,44.96558813955269,3.150061845779419,29,0.004332755604991689,0.0,0.0,113
-0.5215631134388533,-0.6034462841641278,0.20387019969033618,1.721922065630076,747.1541914703358,6.930311809940316,188.54775540220973,22.482794069776347,3.150061845779419,29,0.0,0.0,0.0,114
-0.5314710233298809,-0.63575679063797,0.20525481012912933,1.7383440801198375,734.5838093672277,5.602523868275257,187.35659233542052,44.592755483646016,3.1239430904388428,29,0.04419410743867047,0.0,0.5,115
-0.49780385991479587,-0.606397144509798,0.21810471230549103,1.6525076464149109,719.6235277244305,4.932328131343272,179.06627544328282,22.10996141386967,3.0978243350982666,29,0.007798960141371936,0.0,0.5,116
-0.48473693289660097,-0.5868439423410516,0.23119845555602714,1.6772157977160655,696.2321114794668,2.834858499187302,179.06633416123282,48.807485216739124,3.1083688735961914,29,0.03032928943866864,0.0,0.5,117
-0.5099597526960887,-0.5809081709282522,0.2337032230241622,1.6369248761497588,687.8019649049068,2.4416167382730345,179.0663933433563,22.10996141386967,3.0978243350982666,56,0.0,0.0,0.0,118
-0.4803122394988084,-0.5536585125648718,0.25160030813281636,1.590145469818994,694.5369152353011,2.700019069233222,179.06576699921578,48.807485216739124,3.1083688735961914,56,0.0,0.0,0.0,119
-0.4964470160141065,-0.5869500323439814,0.2497833653926943,1.707020702785718,690.7855107912176,2.5869623774852206,179.04202148879784,22.10996141386967,3.0978243350982666,56,0.0,0.0,0.0,120
-0.48237883587703484,-0.6123882866683296,0.24640392257249197,1.794242952750284,695.7146632592883,2.696213760376261,178.9148059321385,21.981393115193235,3.079810619354248,56,0.0,0.0,0.5,121
-0.47689340159036053,-0.6221661605512155,0.22903407307245596,1.746021219695543,712.1161972447975,2.3335673880461942,178.9149047370971,48.48821297813864,3.0880355834960938,56,0.0,0.0,0.0,122
-0.4880409204140634,-0.6064551557523966,0.2106054695382317,1.6444483287003664,701.068409310705,2.4558254377960065,178.9149047370971,21.981393115193235,3.079810619354248,56,0.0,0.0,0.0,123
-0.47860872661597564,-0.5965385633025649,0.24818799355202953,1.6536972691754597,708.8759391645655,2.6641546113860994,178.92735416187963,48.48821297813864,3.0880355834960938,56,0.0,0.0,0.5,124
-0.49441219647759643,-0.5807143998379746,0.23066723470598974,1.5214477327885405,711.9238347938386,2.699729157439299,178.939706325531,21.981393115193235,3.079810619354248,56,0.0,0.0,0.125,125
-0.4817251444172442,-0.5673406166689736,0.23311049561752306,1.4959039383802455,706.6906558226852,2.6631671991919514,178.1609864830971,43.804640868130846,3.0687317848205566,56,0.0,0.0,0.5,126
-0.4369707334212603,-0.49991726875305176,0.19332273907051697,1.2698257206991517,704.8395081995848,2.8528209437407352,175.82510004978553,21.823247752937615,3.0576529502868652,56,0.3600519908941351,11.0,1.0,127
-0.44688285503936476,-0.5284740427156895,0.18172124474524667,1.402818940751306,697.6967356476263,3.2634495591964883,175.82510004978553,48.08113481951695,3.062110337344083,56,1.0712576804738534,16.996078431372553,2.0,128
-0.48309174972936253,-0.5368078493480325,0.18273609167890406,1.402363406530179,673.9609840033014,3.2529997229569876,175.82510004978553,21.823247752937615,3.0576529502868652,27,0.5769225522878069,4.003921568627451,1.5,129
-0.5348253608341895,-0.585091769695282,0.1916071171580854,1.5433781045103239,668.5551511985099,2.759738624306924,175.75518798828125,13.09394865176257,3.0576529502868652,27,0.0,0.0,0.125,130
-0.5118691086998958,-0.5934910834505317,0.18923446418594628,1.837998183245369,675.4183080951839,3.042665342060074,191.28660583496094,0.0,,29,0.0,0.0,0.0,131
-0.49923090500372375,-0.5839893559708736,0.23005523571567346,1.695817420618682,685.1400880504995,3.27012389010828,191.28660583496094,22.723889530873766,3.1838417053222656,29,0.02209705373388715,0.0,0.5,132
-0.4704363019833516,-0.5793290438798135,0.24250746443644464,1.6220047135482356,698.4036359572856,3.1474939814396508,191.28660583496094,49.99255696792228,3.1838417053222656,29,1.0628249635046814,19.0,3.5,133
-0.4424821187462621,-0.4892226565728145,0.19850071278839387,1.3399815105659763,700.6429661307571,2.9361551855121473,190.94371032714844,22.723889530873766,3.1838417053222656,29,0.2504332743701525,0.0,0.625,134
-0.48846217184005464,-0.5695746520447985,0.2209635365537333,1.7396055039001466,743.7314815462421,9.25751450647612,188.54344177246094,49.46214695350797,3.150061845779419,29,0.0,0.0,0.0,135
-0.48119233592725974,-0.5642425402847229,0.21712278728902554,1.6016199370681539,737.889604126478,5.787404216271266,188.54344177246094,22.482794069776347,3.150061845779419,29,0.0,0.0,0.0,136
-0.48295334976194043,-0.5694196365535596,0.21283812559972834,1.668732609501556,729.5063558876899,2.998812678095403,188.54344177246094,22.482794069776347,3.150061845779419,29,0.0,0.0,0.0,137
-0.5330281829523804,-0.6045497704385877,0.213826238493229,1.809240207261992,761.2140091271301,9.847702576261128,188.54344177246094,49.46214695350797,3.150061845779419,29,0.0,0.0,0.0,138
-0.47885297391922843,-0.5614256064097086,0.21435187814350135,1.574754669279109,731.7699623635942,4.095885998250591,188.54344177246094,22.482794069776347,3.150061845779419,29,0.0,0.0,0.0,139
-0.50297133300774,-0.6298646167909099,0.2339362585339067,1.6443937708489123,712.2055838183794,2.7107017030186045,187.35693168640137,44.592755483646016,3.1239430904388428,29,0.0,0.0,0.0,140
-0.4989830399947229,-0.6021918880023007,0.2322673251169122,1.6437550365654345,705.4128565120144,2.8018439899011884,179.05136108398438,22.10996141386967,3.0978243350982666,29,0.0,0.0,0.0,141
-0.509984912933384,-0.6277502582363765,0.24140254638561146,1.7777031688735248,705.5720749973832,2.648783459227327,179.05136108398438,48.641915110513274,3.0978243350982666,29,0.0,0.0,0.0,142
-0.5274363784011658,-0.5791406219984723,0.23469081305259437,1.5826735637143368,700.148858025016,2.3500946810597556,179.05136108398438,26.531953696643605,3.0978243350982666,56,0.0,0.0,0.0,143
-0.5151669410824214,-0.6370916167894999,0.24989014404832205,1.8223667156530843,705.5166561340163,2.442615231555103,179.05136108398438,48.641915110513274,3.0978243350982666,56,0.0,0.0,0.0,144
-0.5080917251578171,-0.6103529343115697,0.2393252745099512,1.7695560106379606,699.773089105028,2.379943919710348,179.01126639298565,22.10996141386967,3.0978243350982666,56,0.0,0.0,0.0,145
